<=50K;37;Private;Some-college;Separated;Adm-clerical;Unmarried;White;Male;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Bachelors;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Craft-repair;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;28;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Masters;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Divorced;Farming-fishing;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Married-civ-spouse;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Masters;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;40;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Married-civ-spouse;Machine-op-inspct;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Prof-specialty;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;47;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Male;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Local-gov;Some-college;Widowed;Adm-clerical;Not-in-family;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;30;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;60;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Husband;White;Female;0;0;44;Japan
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;31;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;41;United-States
<=50K;27;Private;Some-college;Divorced;Other-service;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;27;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Never-married;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;38;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;43;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;28;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;33;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Male;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;26;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
<=50K;25;Private;Some-college;Divorced;Adm-clerical;Unmarried;White;Female;0;0;44;United-States
